StateName,Category,Crop,QueryType,QueryText
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Onion,"	Plant Protection	",Information about the control of fruit cracking in Onion
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",information about spray of growth promoter after Day ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Medicinal and Aromatic Plants,Mentha,"	Plant Protection	",Mentha crop is infested with leaf eating insects. Information about prevention. ?
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Varieties,Information about improved varieties of Green Gram..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Provide information about insect control in maize crop ?
UTTAR PRADESH,Millets,Maize (Makka),Fertilizer Use and Availability,Information about fertilizer manageemnt in Maize crop ..?
UTTAR PRADESH,Millets,Maize (Makka),Weed Management,Information about weed control in Maize crop ..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about growth and development of maize crop..?
UTTAR PRADESH,Millets,Maize (Makka),Nutrient Management,Information about growth and development of maize crop...?
UTTAR PRADESH,Millets,Maize (Makka),"	Water Management	",Information about first irrigation in maize crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weed Management,Give information related to weed control.Mentha has also been sown in wheat crop?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about caterpillar and white fly in maize crop?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about control of stem borer/caterpillar insect in Maize crop?
UTTAR PRADESH,Others,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",information about pest control in maize crop..?
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Medicinal and Aromatic Plants,Mentha,Agriculture Mechanization,Information related to weed control in Mentha crop field?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about stem borer control in maize crop   ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Garlic,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",ASKED ABOUT TO INSECT CONTROL IN MANGO ?
UTTAR PRADESH,Vegetables,Pea (Vegetable),"	Plant Protection	",ASKED ABOUT TO INSECT CONTROL IN PEA ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bottle Gourd ,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,Information about whether weedicide can be used in sugarcane crop.
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bhindi(Okra/Ladysfinger),"	Plant Protection	",Information about problem of yellowing in OKRA  crop
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	","Information about use of fungicide in mango plant at fruiting stage...?
??????? ?? ?? ?? ???? ?? ???? ????????????? 50% WP  ?? 2 ????? ?????? ????? ???? ???? ??? ??? ????? ?????? ??? |"
UTTAR PRADESH,Vegetables,Tomato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,FARMER ASKED ABOUT TO NUTRIENT MANAGEMENT SUGARCANE ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Fertilizer Use and Availability,Genhu me baliya nikalte samay urvarak dalne ke bare me jankari de ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about the control of rats in wheat ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Citrus,"	Plant Protection	",information about flowers droping control in citrus fruits crop ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about Mango malformation mango plant
UTTAR PRADESH,Vegetables,Amarphophallus (Surankand/Elephant Foot Yam),Field Preparation,Provide information for sowing time & seed rate and varieties in amarphophallus crop ?
UTTAR PRADESH,Condiments and Spices,Garlic,Nutrient Management,Information about Nutrient management in Garlic crop....?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Brinjal,"	Plant Protection	",Provide information for flower & fruit drop in brinjal crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Animal,"Bovine(Cow,Buffalo)",Credit,Information regarding loan for taking animals...?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Give information about fungus and insect control in gram crop?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Information related to the use of pesticides in Sugarcane crop field?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about  disease control in mango crop?
UTTAR PRADESH,Fruits,Banana,Seeds and Planting Material,variety of banana ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Onion,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Onion,"	Plant Protection	",information about disease management of onion crop
UTTAR PRADESH,Fruits,Lemon,"	Plant Protection	",Information about the problem of Gummosis in Lemon plant ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Jack Fruit,"	Plant Protection	",To control fruit drop in jackfruit plant.  ...?
UTTAR PRADESH,Others,Others,Nutrient Management,How is Jeevamrit prepared??
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Black Gram (urd bean),Sowing Time and Weather,Information about sowing time of Urad and Moong?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about fungal disease and insect control in Mango tree?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",information about Gummosis problem in Mango tree
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Information about use of Sagarika and insecticide together..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about fungus in mango plant...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Mango pest control..?
UTTAR PRADESH,Fruits,Lemon,"	Plant Protection	",Information about prevention of spider insect in lemon tree..?
UTTAR PRADESH,Fruits,Mango,Cultural Practices,Information about direction for use and dose of Paclobutrazol 23% in Mango tree ?
UTTAR PRADESH,Pulses,Pigeon pea (red gram/arhar/tur),"	Plant Protection	",Provide about information of semi looper insect problem in red gram crop
UTTAR PRADESH,Vegetables,Tomato,Fertilizer Use and Availability,Tamatar ki achhi badwar ke bare me jankari de ?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,Information about weed management in sugarcane.?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Information about Nutrient Management in Sugarcane Crop....?
UTTAR PRADESH,Vegetables,Pea (Vegetable),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about the control of rats in Wheat
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Citrus,"	Plant Protection	",Provide information about Flowers are falling in Citrus plant ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Onion,Fertilizer Use and Availability,Provide information related to nutrient management in Onion crop
UTTAR PRADESH,Vegetables,Onion,"	Plant Protection	",Information about the problem of yellowing in Onion crop..?
UTTAR PRADESH,Fruits,Mango,"Water Management, Micro Irrigation",Information regarding irrigation of mango tree at the time of blossom....?
UTTAR PRADESH,Medicinal and Aromatic Plants,Neem,"	Plant Protection	",Information regarding pest control in neem tree..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about flowering problem in Aonla..?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about controlling mango malformation in mango ..?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pointed Gourd,"	Plant Protection	",Information about insect control in Pointed Gourd Crop.......?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about control of flower dropping in Mango ?
UTTAR PRADESH,Vegetables,Brinjal,"	Plant Protection	",Information regarding control of sucking pests in brinjal crop.
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Provide information related to pest management in wheat crop.?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,Information about fertilizer management in the Sugarcane crop
UTTAR PRADESH,Fruits,Sapota,"	Plant Protection	",Information about prevention of flower/fruit dropping in sapota in normal condition?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Provide information about insect and fungal problem in Mango tree...?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Provide information on how to avoid falling of immature fruits from Mango plant ?
UTTAR PRADESH,Fruits,Mango,Cultural Practices,FLOWER DROP IN MANGO... ?
UTTAR PRADESH,Vegetables,Onion,"	Plant Protection	",Onion crop is affected by excessive use of urea. What measures should be taken in it?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Gumosis disease control in mango plants.?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about plant protection in mango ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Musk Melon,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about precaution spray in Mango?
UTTAR PRADESH,Fruits,Mango,Nutrient Management,Information about control of fruit drop in Mango tree?
UTTAR PRADESH,Fruits,Mango,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pumpkin,Nutrient Management,Information about nutrients in pumpkin...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Cucumber,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Provide information related to pest management in mango plant  ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Cucumber,"	Plant Protection	",Information about plant protection in cucumber..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Citrus,"	Plant Protection	",Information about irrigation in citrus    ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Banana,Cultural Practices,Information about the type of soil for the cultivation of banana ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about the prevention of mango blossom falling..?
UTTAR PRADESH,Fruits,Mango,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Varieties,Information about improved varieties of Green Gram crop....?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Cucumber,"	Plant Protection	",Information about control of stem borer in cucumber crop?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Pomegranate,"	Plant Protection	",Information about fruits and flowers falling in pomegranate tree ...?
UTTAR PRADESH,Fruits,Mango,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,"	Plant Protection	",Information about insect and fungus control in poi plant?
UTTAR PRADESH,Vegetables,Potato,"	Plant Protection	","Information about seed rate of potato, distance from plant to plant, seed size..?"
UTTAR PRADESH,Fruits,Mango,Cultural Practices,Insect control in Mango plant...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Condiments and Spices,Garlic,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Cucumber,Field Preparation,information about Nutriants Dose use in cucumber vegetables crop ?
UTTAR PRADESH,Fruits,Mango,Cultural Practices,Information about the control of sucking pest and fungal infection in Mango..?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about control of leaf eating problem in mango tree..?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Paddy (Dhan),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Varieties,Information about of variety of Green Gram crop ?
UTTAR PRADESH,Others,Others,Weed Management,information about wheat control and field ?
UTTAR PRADESH,Vegetables,Sponge Gourd,"	Plant Protection	",Provide information related to pest control in sponge gourd crop ?
UTTAR PRADESH,Fruits,Mango,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Papaya,Market Information,Information about taiwan red lady papaya seeds ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Brinjal,"	Plant Protection	",ABOUT LEAF CURL IN BRINJAL
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about insect problem in mango ..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Onion,"	Plant Protection	",Information about control of disease in  onion?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Provide information related to preventing mango flowers from falling ?
UTTAR PRADESH,Cereals,Wheat,Fertilizer Use and Availability,Can NPK(19:19:19) be used while earing in wheat crop?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about throwing glue in Mango Plant......?
UTTAR PRADESH,Others,FingerMillet  (Ragi/Mandika),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Field Preparation	",Information about Irrigation in wheat crop ?
UTTAR PRADESH,Fruits,Mango,"Water Management, Micro Irrigation",information about irrigation in Mango Plant
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bhindi(Okra/Ladysfinger),Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Control of flower dropping in acid lime..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",Information regarding orderly irrigation in wheat..........?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about control of pesticide in Mango plant… ?
UTTAR PRADESH,Others,Others,Cultural Practices,Information about the culture practice in round guard ?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Cultural Practices,Give information about chia cultivation?
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",Should the wheat crop be irrigated at this time or not?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,Provide information related to nutrient management in sugarcane crop ?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Provide information related to pest management in sugarcane crop ?
UTTAR PRADESH,Millets,Kodo Millet (Kodara/Varagu),Sowing Time and Weather,Information about sowing time of Sava and Kodo..?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about control of the fruit dropping in crop ?
UTTAR PRADESH,Animal,POULTRY  FARM ,Disease Reporting,Information about Toll Free Number Poultry..?
UTTAR PRADESH,Vegetables,Brinjal,"	Plant Protection	",Information about to control sucking pest and caterpillar in Brinjal crop
UTTAR PRADESH,Vegetables,Radish,Cultural Practices,Information about insect control in cauliflower crop ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Bio-Pesticides and Bio-Fertilizers,Provide About Control of Ghandhi Bug in Paddy Crop.......?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Brinjal,Nutrient Management,Provide information related to increasing the number of female flowers in brinjal plant ?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Weed Management,Information about Which medicine can be used for weeds in maize crop?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about the plant protection from pest in maze crop?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Cultural Practices,Provide information regarding using Trichoderma and Beauveria bassiana together
UTTAR PRADESH,Vegetables,Onion,"	Plant Protection	",Information about of Yellow leaf problem in onion ?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",FARMER ASKED IRRIGATION IN WHEAT ?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about control of the fruit dropping in Mango
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",About aphid infestation in wheat
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Cultural Practices,"Information about PM- Kisan Samman Nidhi status,Yojana (PM- KSNY) .....?"
UTTAR PRADESH,Drug and Narcotics,Tobacco,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information regarding protection from aphids in wheat crop
UTTAR PRADESH,Vegetables,Chillies,Nursery Management,information about nursery management in chillies ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Black Gram (urd bean),Weed Management,#NAME?
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Sowing Time and Weather,Information related to moong  sowing time?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bottle Gourd ,"	Plant Protection	",Information about controlling nims in Bottle Gourd….?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Brinjal,"	Plant Protection	",Information about fruit borer control in Brinjal crop?
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Information about pod borer insect problem in gram crop...?
UTTAR PRADESH,Vegetables,Tomato,"	Plant Protection	",Provide information about fungal problem in Tomato crop ?
UTTAR PRADESH,Pulses,Lentil (Masur),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
